week,hospital_id,symptom_id,symptom_name,current_cases,historical_weeks,historical_mean,historical_std,deviation_from_baseline,deviation_percent,z_score,baseline_alert
2026-08-17,H003,S022,Loss of Appetite,45.0,11,42.0,5.813776741499453,3.0,7.142857142857142,0.5160156871153361,GREEN
2026-08-17,H003,S023,Weight Loss,5.0,11,3.272727272727273,2.2401298663653,1.727272727272727,52.77777777777777,0.7710591931329838,GREEN
2026-08-17,H003,S024,Night Sweats,14.0,11,9.636363636363637,3.10717644406388,4.363636363636363,45.283018867924525,1.4043735340401713,GREEN
2026-08-17,H003,S025,Bleeding,1.0,11,4.363636363636363,2.013590190318143,-3.3636363636363633,-77.08333333333334,-1.6704671982459927,GREEN
2026-08-17,H003,S026,Anaemia,2.0,11,2.8181818181818183,1.5374122295716148,-0.8181818181818183,-29.03225806451613,-0.5321811563901745,GREEN
2026-08-17,H003,S027,Dehydration,6.0,11,5.636363636363637,2.335496832484569,0.3636363636363633,6.451612903225801,0.15569978883230445,GREEN
2026-08-17,H004,S001,Fever,846.0,11,871.3636363636364,18.826963256312624,-25.363636363636374,-2.910798122065729,-1.347197422034168,GREEN
2026-08-17,H004,S002,Headache,426.0,11,426.3636363636364,15.074964194138097,-0.36363636363637397,-0.08528784648187876,-0.02412187246041845,GREEN
2026-08-17,H004,S003,Fatigue,220.0,11,210.1818181818182,13.067656115908324,9.818181818181813,4.671280276816606,0.7513345722519694,GREEN
2026-08-17,H004,S004,Chills,115.0,11,125.27272727272727,11.917138155538089,-10.272727272727266,-8.200290275761969,-0.8620129378925898,GREEN
2026-08-17,H004,S005,Sweating,115.0,11,125.27272727272727,11.917138155538089,-10.272727272727266,-8.200290275761969,-0.8620129378925898,GREEN
2026-08-17,H004,S006,Dry Cough,415.0,11,429.54545454545456,16.996256272271484,-14.545454545454561,-3.38624338624339,-0.8558034376773148,GREEN
2026-08-17,H004,S007,Persistent Cough,38.0,11,29.272727272727273,5.984829305684651,8.727272727272727,29.813664596273288,1.4582325211820466,GREEN
2026-08-17,H004,S008,Sore Throat,289.0,11,278.90909090909093,10.949470721953137,10.090909090909065,3.617992177314202,0.9215887550324511,GREEN
2026-08-17,H004,S009,Runny Nose,139.0,11,160.27272727272728,8.568441037795726,-21.27272727272728,-13.272830402722635,-2.4826835102082696,GREEN
2026-08-17,H004,S010,Breathlessness,16.0,11,10.454545454545455,2.9787123514578027,5.545454545454545,53.043478260869556,1.8616952196611267,YELLOW
2026-08-17,H004,S011,Chest Pain,1.0,11,2.727272727272727,1.1037127426019047,-1.727272727272727,-63.33333333333333,-1.5649658290624018,GREEN
2026-08-17,H004,S012,Loss of Taste,36.0,11,33.0,4.381780460041329,3.0,9.090909090909092,0.6846531968814576,GREEN
2026-08-17,H004,S013,Loss of Smell,32.0,11,32.72727272727273,4.649535656189961,-0.7272727272727266,-2.22222222222222,-0.1564183568104275,GREEN
2026-08-17,H004,S014,Muscle Pain,399.0,11,395.0,22.59645989972766,4.0,1.0126582278481013,0.1770188789637889,GREEN
2026-08-17,H004,S015,Joint Pain,179.0,11,164.0909090909091,16.139730762652427,14.909090909090907,9.085872576177284,0.923750905658895,GREEN
2026-08-17,H004,S016,Retro-orbital Pain,131.0,11,133.0909090909091,16.579834410841055,-2.0909090909090935,-1.5710382513661219,-0.12611157862601516,GREEN
2026-08-17,H004,S017,Rash,56.0,11,55.27272727272727,9.40309426828115,0.7272727272727266,1.3157894736842095,0.07734397917566228,GREEN
2026-08-17,H004,S018,Nausea,144.0,11,141.54545454545453,14.03825941036592,2.4545454545454675,1.7341040462427837,0.17484685122238294,GREEN
2026-08-17,H004,S019,Vomiting,200.0,11,191.1818181818182,14.702504424880694,8.818181818181813,4.612458392772227,0.5997741312193735,GREEN
2026-08-17,H004,S020,Diarrhoea,150.0,11,152.0909090909091,15.062898429283427,-2.0909090909090935,-1.374775851763301,-0.13881186949015112,GREEN
2026-08-17,H004,S021,Abdominal Pain,87.0,11,105.54545454545455,15.642018005127321,-18.545454545454547,-17.57105943152455,-1.185617772551822,GREEN
2026-08-17,H004,S022,Loss of Appetite,24.0,11,36.27272727272727,6.929515265744193,-12.272727272727273,-33.83458646616542,-1.7710801985525675,GREEN
2026-08-17,H004,S023,Weight Loss,3.0,11,5.0,1.897366596101028,-2.0,-40.0,-1.0540925533894596,GREEN
2026-08-17,H004,S024,Night Sweats,13.0,11,10.181818181818182,1.9400093720485898,2.8181818181818183,27.67857142857143,1.452664022548461,GREEN
2026-08-17,H004,S025,Bleeding,2.0,11,3.090909090909091,1.6403990645294488,-1.0909090909090908,-35.29411764705882,-0.665026647782209,GREEN
2026-08-17,H004,S026,Anaemia,3.0,11,1.8181818181818181,1.4709304414677002,1.1818181818181819,65.0,0.803449400801685,GREEN
2026-08-17,H004,S027,Dehydration,4.0,11,6.090909090909091,2.0714509627092528,-2.090909090909091,-34.32835820895522,-1.0093934775913733,GREEN
2026-08-17,H005,S001,Fever,813.0,11,800.3636363636364,17.304754995507597,12.636363636363626,1.5788278055429337,0.7302249375760645,GREEN
2026-08-17,H005,S002,Headache,409.0,11,413.3636363636364,24.134095082570333,-4.363636363636374,-1.0556410820321116,-0.18080795441913197,GREEN
2026-08-17,H005,S003,Fatigue,178.0,11,186.0909090909091,15.313095999532852,-8.090909090909093,-4.347826086956523,-0.5283653345578136,GREEN
2026-08-17,H005,S004,Chills,123.0,11,117.45454545454545,8.89228470488475,5.545454545454547,4.721362229102168,0.6236253931915037,GREEN
2026-08-17,H005,S005,Sweating,123.0,11,117.45454545454545,8.89228470488475,5.545454545454547,4.721362229102168,0.6236253931915037,GREEN
2026-08-17,H005,S006,Dry Cough,375.0,11,374.0,13.198484761517133,1.0,0.267379679144385,0.07576627302822696,GREEN
2026-08-17,H005,S007,Persistent Cough,39.0,11,29.545454545454547,4.782544016810226,9.454545454545453,31.999999999999996,1.9768862390630486,YELLOW
2026-08-17,H005,S008,Sore Throat,242.0,11,240.8181818181818,12.496544977058115,1.181818181818187,0.4907512268780693,0.09457159430769366,GREEN
2026-08-17,H005,S009,Runny Nose,148.0,11,149.1818181818182,15.111705276494652,-1.181818181818187,-0.7921998781230991,-0.07820548112835644,GREEN
2026-08-17,H005,S010,Breathlessness,8.0,11,8.545454545454545,3.9840591452345775,-0.545454545454545,-6.382978723404251,-0.13690924897713314,GREEN
2026-08-17,H005,S011,Chest Pain,4.0,11,2.0,1.0954451150103321,2.0,100.0,1.8257418583505538,YELLOW
2026-08-17,H005,S012,Loss of Taste,33.0,11,27.272727272727273,8.54506768950263,5.727272727272727,20.999999999999996,0.6702431081158685,GREEN
2026-08-17,H005,S013,Loss of Smell,37.0,11,27.636363636363637,7.96583614283808,9.363636363636363,33.88157894736842,1.175474387840003,GREEN
2026-08-17,H005,S014,Muscle Pain,371.0,11,371.8181818181818,24.59194250895273,-0.818181818181813,-0.22004889975549982,-0.03327032087375582,GREEN
2026-08-17,H005,S015,Joint Pain,149.0,11,155.72727272727272,11.234686547393382,-6.7272727272727195,-4.319906596614122,-0.5987948750411332,GREEN
2026-08-17,H005,S016,Retro-orbital Pain,132.0,11,130.0,12.30447073221762,2.0,1.5384615384615385,0.16254254600023274,GREEN
2026-08-17,H005,S017,Rash,55.0,11,50.54545454545455,7.216143518024519,4.454545454545453,8.812949640287766,0.6173027799986056,GREEN
2026-08-17,H005,S018,Nausea,156.0,11,141.0,12.107848694132253,15.0,10.638297872340425,1.2388658281854275,GREEN
2026-08-17,H005,S019,Vomiting,208.0,11,192.27272727272728,14.318455985831074,15.72727272727272,8.179669030732855,1.0983916661709718,GREEN
2026-08-17,H005,S020,Diarrhoea,165.0,11,155.36363636363637,13.987656896512208,9.636363636363626,6.202457577530713,0.6889190739848954,GREEN
2026-08-17,H005,S021,Abdominal Pain,114.0,11,106.63636363636364,12.659168434559417,7.36363636363636,6.9053708439897665,0.5816840499201905,GREEN
2026-08-17,H005,S022,Loss of Appetite,37.0,11,39.27272727272727,5.640760748177662,-2.2727272727272734,-5.787037037037038,-0.4029114820126902,GREEN
2026-08-17,H005,S023,Weight Loss,8.0,11,3.727272727272727,1.555050423035156,4.272727272727273,114.63414634146343,2.747645484310239,ORANGE
2026-08-17,H005,S024,Night Sweats,18.0,11,10.454545454545455,2.06705763652765,7.545454545454545,72.17391304347825,3.650335826208402,RED
2026-08-17,H005,S025,Bleeding,4.0,11,3.909090909090909,1.92117388356939,0.09090909090909083,2.325581395348835,0.047319553782497234,GREEN
2026-08-17,H005,S026,Anaemia,2.0,11,2.4545454545454546,1.916436086262016,-0.4545454545454546,-18.51851851851852,-0.2371826839433188,GREEN
2026-08-17,H005,S027,Dehydration,5.0,11,5.454545454545454,3.0777796010642597,-0.45454545454545414,-8.333333333333325,-0.1476861612794749,GREEN
2026-08-17,H006,S001,Fever,636.0,11,637.6363636363636,7.0890440437724305,-1.636363636363626,-0.2566295979469616,-0.23082994353817501,GREEN
2026-08-17,H006,S002,Headache,329.0,11,325.45454545454544,10.976006891065955,3.545454545454561,1.08938547486034,0.32301861511588736,GREEN
2026-08-17,H006,S003,Fatigue,162.0,11,155.36363636363637,12.23333746181088,6.636363636363626,4.271503803393791,0.5424818580440972,GREEN
2026-08-17,H006,S004,Chills,100.0,11,101.72727272727273,12.378133212168217,-1.7272727272727337,-1.6979445933869588,-0.13954226357612254,GREEN
2026-08-17,H006,S005,Sweating,100.0,11,101.72727272727273,12.378133212168217,-1.7272727272727337,-1.6979445933869588,-0.13954226357612254,GREEN
2026-08-17,H006,S006,Dry Cough,278.0,11,291.72727272727275,15.080390638779285,-13.727272727272748,-4.705515736989723,-0.9102730198495662,GREEN
2026-08-17,H006,S007,Persistent Cough,26.0,11,32.54545454545455,5.98938454874349,-6.545454545454547,-20.111731843575424,-1.0928425937899937,GREEN
2026-08-17,H006,S008,Sore Throat,180.0,11,187.0909090909091,13.52371654135464,-7.0909090909090935,-3.790087463556853,-0.5243313899123483,GREEN
2026-08-17,H006,S009,Runny Nose,94.0,11,109.27272727272727,7.630083998107873,-15.272727272727266,-13.976705490848582,-2.001646020740353,GREEN
2026-08-17,H006,S010,Breathlessness,10.0,11,7.454545454545454,3.3275707765165974,2.545454545454546,34.14634146341464,0.764958799199218,GREEN
2026-08-17,H006,S011,Chest Pain,2.0,11,2.727272727272727,1.4893561757289013,-0.7272727272727271,-26.66666666666666,-0.48831350023898396,GREEN
2026-08-17,H006,S012,Loss of Taste,27.0,11,22.727272727272727,6.357529537342459,4.272727272727273,18.800000000000004,0.6720735228409708,GREEN
2026-08-17,H006,S013,Loss of Smell,27.0,11,22.181818181818183,6.569903832145214,4.818181818181817,21.721311475409827,0.7333717420044149,GREEN
2026-08-17,H006,S014,Muscle Pain,288.0,11,288.90909090909093,13.494106457669195,-0.9090909090909349,-0.3146633102580328,-0.06736947807124088,GREEN
2026-08-17,H006,S015,Joint Pain,132.0,11,129.72727272727272,10.705988128995,2.2727272727272805,1.7519271198318211,0.21228561486744593,GREEN
2026-08-17,H006,S016,Retro-orbital Pain,110.0,11,99.9090909090909,8.312094145936333,10.090909090909093,10.10009099181074,1.2140032239459653,GREEN
2026-08-17,H006,S017,Rash,48.0,11,42.54545454545455,4.906396567005899,5.454545454545453,12.820512820512816,1.1117212765119104,GREEN
2026-08-17,H006,S018,Nausea,111.0,11,105.72727272727273,11.472496756076328,5.272727272727266,4.987102321582109,0.4595971901177137,GREEN
2026-08-17,H006,S019,Vomiting,139.0,11,145.9090909090909,13.634181643608429,-6.9090909090909065,-4.735202492211836,-0.5067477527945229,GREEN
2026-08-17,H006,S020,Diarrhoea,104.0,11,113.18181818181819,9.683162518704123,-9.181818181818187,-8.112449799196792,-0.9482251448411062,GREEN
2026-08-17,H006,S021,Abdominal Pain,75.0,11,80.45454545454545,9.070431482169264,-5.454545454545453,-6.779661016949151,-0.6013545734034867,GREEN
2026-08-17,H006,S022,Loss of Appetite,22.0,11,28.90909090909091,2.9139164522870407,-6.90909090909091,-23.899371069182394,-2.3710669204905255,GREEN
2026-08-17,H006,S023,Weight Loss,5.0,11,4.090909090909091,2.0225995873897267,0.9090909090909092,22.222222222222225,0.4494665749754947,GREEN
2026-08-17,H006,S024,Night Sweats,13.0,11,10.454545454545455,1.9679246105293948,2.545454545454545,24.347826086956516,1.293471574995847,GREEN
2026-08-17,H006,S025,Bleeding,8.0,11,2.090909090909091,1.5782614139961386,5.909090909090909,282.60869565217394,3.7440507996258763,RED
2026-08-17,H006,S026,Anaemia,2.0,11,2.272727272727273,1.5550504230351563,-0.27272727272727293,-12.000000000000007,-0.17538162665810045,GREEN
2026-08-17,H006,S027,Dehydration,2.0,11,4.454545454545454,2.5831622621754278,-2.454545454545454,-55.10204081632652,-0.9502095514814242,GREEN
2026-08-17,H007,S001,Fever,572.0,11,572.0909090909091,9.449386704485597,-0.09090909090912191,-0.01589067217543844,-0.009620633989501946,GREEN
2026-08-17,H007,S002,Headache,293.0,11,291.09090909090907,11.139609916460678,1.909090909090935,0.655840099937548,0.1713786140993974,GREEN
2026-08-17,H007,S003,Fatigue,147.0,11,143.72727272727272,10.63100097912618,3.2727272727272805,2.277039848197349,0.30784751870056587,GREEN
2026-08-17,H007,S004,Chills,71.0,11,81.45454545454545,7.312504856253245,-10.454545454545453,-12.834821428571427,-1.4296804802263223,GREEN
2026-08-17,H007,S005,Sweating,71.0,11,81.45454545454545,7.312504856253245,-10.454545454545453,-12.834821428571427,-1.4296804802263223,GREEN
2026-08-17,H007,S006,Dry Cough,312.0,11,294.09090909090907,9.19189366185821,17.909090909090935,6.089644513137568,1.9483570598085531,YELLOW
2026-08-17,H007,S007,Persistent Cough,23.0,11,23.181818181818183,5.153992274308952,-0.18181818181818343,-0.7843137254902031,-0.035277154512724146,GREEN
2026-08-17,H007,S008,Sore Throat,198.0,11,186.72727272727272,9.675648909410768,11.27272727272728,6.037000973709839,1.1650616282452286,GREEN
2026-08-17,H007,S009,Runny Nose,134.0,11,117.0,8.024961059095553,17.0,14.529914529914532,2.118390341686714,ORANGE
2026-08-17,H007,S010,Breathlessness,10.0,11,7.7272727272727275,2.284333998823687,2.2727272727272725,29.411764705882348,0.9949189890347071,GREEN
2026-08-17,H007,S011,Chest Pain,1.0,11,1.6363636363636365,1.2862913567871996,-0.6363636363636365,-38.88888888888889,-0.4947274449181537,GREEN
2026-08-17,H007,S012,Loss of Taste,25.0,11,21.545454545454547,4.67682876239095,3.4545454545454533,16.033755274261598,0.7386512592304908,GREEN
2026-08-17,H007,S013,Loss of Smell,27.0,11,21.818181818181817,5.688904671695278,5.181818181818183,23.75000000000001,0.9108639502433455,GREEN
2026-08-17,H007,S014,Muscle Pain,268.0,11,261.09090909090907,10.270876744022852,6.909090909090935,2.6462395543175585,0.6726875495912935,GREEN
2026-08-17,H007,S015,Joint Pain,93.0,11,99.72727272727273,10.050780159678249,-6.727272727272734,-6.745670009115775,-0.6693284123615824,GREEN
2026-08-17,H007,S016,Retro-orbital Pain,85.0,11,78.72727272727273,5.8667011018273145,6.272727272727266,7.967667436489599,1.0692086001745489,GREEN
2026-08-17,H007,S017,Rash,35.0,11,31.90909090909091,6.533828057954162,3.09090909090909,9.686609686609684,0.4730625084549438,GREEN
2026-08-17,H007,S018,Nausea,75.0,11,83.9090909090909,9.481081641400895,-8.909090909090907,-10.617551462621883,-0.9396703083103636,GREEN
2026-08-17,H007,S019,Vomiting,98.0,11,116.18181818181819,8.109478180723858,-18.181818181818187,-15.649452269170583,-2.2420453914083116,GREEN
2026-08-17,H007,S020,Diarrhoea,79.0,11,89.9090909090909,5.735059641443068,-10.909090909090907,-12.133468149646106,-1.9021756688036704,GREEN
2026-08-17,H007,S021,Abdominal Pain,64.0,11,63.72727272727273,8.050973967054036,0.2727272727272734,0.427960057061342,0.0338750657800311,GREEN
2026-08-17,H007,S022,Loss of Appetite,28.0,11,25.545454545454547,3.327570776516598,2.4545454545454533,9.608540925266897,0.7376388420849597,GREEN
2026-08-17,H007,S023,Weight Loss,1.0,11,3.4545454545454546,2.46429041972071,-2.4545454545454546,-71.05263157894737,-0.9960455289290295,GREEN
2026-08-17,H007,S024,Night Sweats,9.0,11,9.272727272727273,2.935673997258861,-0.2727272727272734,-2.941176470588242,-0.0929010758626224,GREEN
2026-08-17,H007,S025,Bleeding,1.0,11,2.4545454545454546,1.8635254955935732,-1.4545454545454546,-59.25925925925925,-0.7805342389920726,GREEN
2026-08-17,H007,S026,Anaemia,1.0,11,1.8181818181818181,1.250454462839956,-0.8181818181818181,-44.99999999999999,-0.6543075677650935,GREEN
2026-08-17,H007,S027,Dehydration,1.0,11,3.272727272727273,1.6787441193290353,-2.272727272727273,-69.44444444444444,-1.353825902684706,GREEN
2026-08-17,H008,S001,Fever,662.0,11,682.0909090909091,20.930621325964236,-20.090909090909122,-2.9454884712781597,-0.9598811606221427,GREEN
2026-08-17,H008,S002,Headache,354.0,11,338.3636363636364,15.474318901151854,15.636363636363626,4.621171413218696,1.0104718492779485,GREEN
2026-08-17,H008,S003,Fatigue,161.0,11,166.0909090909091,13.93882739296635,-5.0909090909090935,-3.0651340996168597,-0.36523223563827245,GREEN
2026-08-17,H008,S004,Chills,88.0,11,101.18181818181819,6.3058414477083335,-13.181818181818187,-13.027852650494165,-2.090413831544832,GREEN
2026-08-17,H008,S005,Sweating,88.0,11,101.18181818181819,6.3058414477083335,-13.181818181818187,-13.027852650494165,-2.090413831544832,GREEN
2026-08-17,H008,S006,Dry Cough,316.0,11,326.0,13.19848476151712,-10.0,-3.067484662576687,-0.7576627302822703,GREEN
2026-08-17,H008,S007,Persistent Cough,30.0,11,26.363636363636363,5.62623723767008,3.6363636363636367,13.793103448275865,0.6463224856599749,GREEN
2026-08-17,H008,S008,Sore Throat,205.0,11,209.0909090909091,12.70003579093024,-4.0909090909090935,-1.956521739130436,-0.32211791826843716,GREEN
2026-08-17,H008,S009,Runny Nose,129.0,11,119.9090909090909,9.191893661858206,9.090909090909093,7.581501137225173,0.9890137359434271,GREEN
2026-08-17,H008,S010,Breathlessness,8.0,11,9.636363636363637,2.8380531098880892,-1.6363636363636367,-16.9811320754717,-0.5765796385777158,GREEN
2026-08-17,H008,S011,Chest Pain,1.0,11,1.6363636363636365,1.2060453783110545,-0.6363636363636365,-38.88888888888889,-0.5276448530110864,GREEN
2026-08-17,H008,S012,Loss of Taste,26.0,11,28.90909090909091,7.660999222745626,-2.90909090909091,-10.06289308176101,-0.3797273468523236,GREEN
2026-08-17,H008,S013,Loss of Smell,25.0,11,28.181818181818183,6.630508001928386,-3.1818181818181834,-11.290322580645167,-0.47987547573923417,GREEN
2026-08-17,H008,S014,Muscle Pain,320.0,11,311.0,15.310127367203703,9.0,2.8938906752411575,0.58784618730731,GREEN
2026-08-17,H008,S015,Joint Pain,144.0,11,137.0,8.378544026261366,7.0,5.109489051094891,0.8354673530460048,GREEN
2026-08-17,H008,S016,Retro-orbital Pain,116.0,11,113.54545454545455,8.641338280192905,2.4545454545454533,2.1617293835068043,0.2840469120589339,GREEN
2026-08-17,H008,S017,Rash,49.0,11,45.0,8.087026647662293,4.0,8.88888888888889,0.4946193668294978,GREEN
2026-08-17,H008,S018,Nausea,106.0,11,102.27272727272727,8.050973967054036,3.7272727272727337,3.644444444444451,0.46295923232709135,GREEN
2026-08-17,H008,S019,Vomiting,140.0,11,137.8181818181818,8.097137541355982,2.181818181818187,1.5831134564643838,0.2694554922248252,GREEN
2026-08-17,H008,S020,Diarrhoea,100.0,11,103.63636363636364,10.404544461654506,-3.6363636363636402,-3.5087719298245648,-0.3494976305560805,GREEN
2026-08-17,H008,S021,Abdominal Pain,73.0,11,72.18181818181819,7.858984435894778,0.818181818181813,1.1335012594458367,0.10410783032536439,GREEN
2026-08-17,H008,S022,Loss of Appetite,32.0,11,27.90909090909091,5.356389557426635,4.09090909090909,14.657980456026054,0.7637437581882079,GREEN
2026-08-17,H008,S023,Weight Loss,4.0,11,3.1818181818181817,1.8877596148970779,0.8181818181818183,25.714285714285722,0.43341419729779856,GREEN
2026-08-17,H008,S024,Night Sweats,10.0,11,7.7272727272727275,2.7236339361562187,2.2727272727272725,29.411764705882348,0.8344466716164886,GREEN
2026-08-17,H008,S025,Bleeding,2.0,11,3.5454545454545454,2.2074254852038093,-1.5454545454545454,-43.58974358974359,-0.7001162919489693,GREEN
2026-08-17,H008,S026,Anaemia,0.0,11,1.6363636363636365,1.12006493318265,-1.6363636363636365,-100.0,-1.4609542606730221,GREEN
2026-08-17,H008,S027,Dehydration,8.0,11,3.0,2.4083189157584592,5.0,166.66666666666669,2.0761369963434992,ORANGE
2026-08-17,H009,S001,Fever,518.0,11,537.0909090909091,23.144997496022956,-19.090909090909122,-3.554502369668252,-0.8248395401291162,GREEN
2026-08-17,H009,S002,Headache,259.0,11,278.6363636363636,12.862913567871995,-19.636363636363626,-7.047308319738985,-1.5265875443188732,GREEN
2026-08-17,H009,S003,Fatigue,152.0,11,128.8181818181818,11.373813624446129,23.181818181818187,17.995765702187725,2.038174612954155,ORANGE
2026-08-17,H009,S004,Chills,85.0,11,88.27272727272727,10.48895523005899,-3.2727272727272663,-3.7075180226570477,-0.3120165165114219,GREEN
2026-08-17,H009,S005,Sweating,85.0,11,88.27272727272727,10.48895523005899,-3.2727272727272663,-3.7075180226570477,-0.3120165165114219,GREEN
2026-08-17,H009,S006,Dry Cough,241.0,11,237.63636363636363,16.704925784167543,3.363636363636374,1.4154552410099508,0.20135595973879356,GREEN
2026-08-17,H009,S007,Persistent Cough,16.0,11,18.818181818181817,2.891995221924885,-2.8181818181818166,-14.975845410628011,-0.9744766508659932,GREEN
2026-08-17,H009,S008,Sore Throat,156.0,11,152.8181818181818,12.456469658921677,3.181818181818187,2.0820939916716275,0.2554349883186428,GREEN
2026-08-17,H009,S009,Runny Nose,87.0,11,87.27272727272727,10.120186846999506,-0.27272727272726627,-0.3124999999999926,-0.026948837689506306,GREEN
2026-08-17,H009,S010,Breathlessness,5.0,11,6.363636363636363,2.5009089256799126,-1.3636363636363633,-21.428571428571423,-0.5452563064709111,GREEN
2026-08-17,H009,S011,Chest Pain,0.0,11,1.3636363636363635,1.2060453783110545,-1.3636363636363635,-100.0,-1.1306675421666135,GREEN
2026-08-17,H009,S012,Loss of Taste,26.0,11,20.545454545454547,5.75088925929958,5.454545454545453,26.54867256637167,0.9484699163220855,GREEN
2026-08-17,H009,S013,Loss of Smell,22.0,11,21.09090909090909,3.5903912169719177,0.9090909090909101,4.310344827586212,0.25320107312919055,GREEN
2026-08-17,H009,S014,Muscle Pain,225.0,11,246.1818181818182,20.1336443885263,-21.181818181818187,-8.60413589364845,-1.0520608079225446,GREEN
2026-08-17,H009,S015,Joint Pain,108.0,11,114.81818181818181,9.775665520241388,-6.818181818181813,-5.938242280285031,-0.6974647203368568,GREEN
2026-08-17,H009,S016,Retro-orbital Pain,83.0,11,86.81818181818181,9.097452190785965,-3.818181818181813,-4.397905759162298,-0.4196979262005822,GREEN
2026-08-17,H009,S017,Rash,29.0,11,37.54545454545455,6.439932241314908,-8.545454545454547,-22.760290556900728,-1.3269478971582676,GREEN
2026-08-17,H009,S018,Nausea,85.0,11,93.81818181818181,6.911124102751764,-8.818181818181813,-9.399224806201545,-1.2759403082735452,GREEN
2026-08-17,H009,S019,Vomiting,125.0,11,127.81818181818181,10.018165319240659,-2.818181818181813,-2.204836415362727,-0.2813071783482428,GREEN
2026-08-17,H009,S020,Diarrhoea,95.0,11,98.9090909090909,7.133786448367312,-3.9090909090909065,-3.952205882352939,-0.5479685910678709,GREEN
2026-08-17,H009,S021,Abdominal Pain,71.0,11,69.27272727272727,8.911687933168542,1.7272727272727337,2.4934383202099832,0.19382105166003086,GREEN
2026-08-17,H009,S022,Loss of Appetite,21.0,11,23.636363636363637,5.1043653331776175,-2.6363636363636367,-11.153846153846155,-0.5164919562531436,GREEN
2026-08-17,H009,S023,Weight Loss,1.0,11,2.090909090909091,1.3751033019046572,-1.0909090909090908,-52.17391304347826,-0.7933288280219176,GREEN
2026-08-17,H009,S024,Night Sweats,8.0,11,5.7272727272727275,2.5725827135743993,2.2727272727272725,39.68253968253968,0.8834418659252742,GREEN
2026-08-17,H009,S025,Bleeding,2.0,11,2.5454545454545454,1.1281521496355325,-0.5454545454545454,-21.428571428571427,-0.4834937784152281,GREEN
2026-08-17,H009,S026,Anaemia,3.0,11,1.8181818181818181,1.2504544628399563,1.1818181818181819,65.0,0.9451109312162461,GREEN
2026-08-17,H009,S027,Dehydration,3.0,11,3.3636363636363638,2.2482316283126735,-0.36363636363636376,-10.810810810810814,-0.16174328261242257,GREEN
2026-08-17,H010,S001,Fever,854.0,11,833.2727272727273,24.054483611546964,20.727272727272748,2.487453632991493,0.8616802198706506,GREEN
2026-08-17,H010,S002,Headache,455.0,11,428.3636363636364,20.02634628319767,26.636363636363626,6.2181663837011865,1.3300660669546014,GREEN
2026-08-17,H010,S003,Fatigue,185.0,11,185.45454545454547,13.764909272230142,-0.45454545454546746,-0.2450980392156932,-0.03302204508259891,GREEN
2026-08-17,H010,S004,Chills,94.0,11,124.0,10.305338422390601,-30.0,-24.193548387096776,-2.91111254869791,GREEN
2026-08-17,H010,S005,Sweating,94.0,11,124.0,10.305338422390601,-30.0,-24.193548387096776,-2.91111254869791,GREEN
2026-08-17,H010,S006,Dry Cough,412.0,11,385.8181818181818,18.054463059411006,26.181818181818187,6.786050895381717,1.4501576754546983,GREEN
2026-08-17,H010,S007,Persistent Cough,31.0,11,30.454545454545453,7.090326316378343,0.5454545454545467,1.7910447761194073,0.0769293994543764,GREEN
2026-08-17,H010,S008,Sore Throat,260.0,11,246.27272727272728,14.429767212889534,13.72727272727272,5.574012550756733,0.9513162980904291,GREEN
2026-08-17,H010,S009,Runny Nose,169.0,11,160.36363636363637,14.319725746485,8.636363636363626,5.385487528344664,0.6031095699220047,GREEN
2026-08-17,H010,S010,Breathlessness,9.0,11,7.818181818181818,3.682884245212761,1.1818181818181817,15.116279069767439,0.32089473986438255,GREEN
2026-08-17,H010,S011,Chest Pain,3.0,11,2.727272727272727,1.6787441193290351,0.27272727272727293,10.000000000000007,0.16245910832216484,GREEN
2026-08-17,H010,S012,Loss of Taste,22.0,11,27.818181818181817,5.095452518043551,-5.818181818181817,-20.91503267973856,-1.1418380992814676,GREEN
2026-08-17,H010,S013,Loss of Smell,28.0,11,27.181818181818183,4.3547257506801005,0.8181818181818166,3.0100334448160475,0.1878836613428611,GREEN
2026-08-17,H010,S014,Muscle Pain,445.0,11,395.8181818181818,14.871571415409882,49.18181818181819,12.425355994487829,3.307102982463314,RED
2026-08-17,H010,S015,Joint Pain,198.0,11,168.27272727272728,12.125105435342894,29.72727272727272,17.666126418152345,2.4517125138245897,ORANGE
2026-08-17,H010,S016,Retro-orbital Pain,160.0,11,132.63636363636363,13.321206606555783,27.363636363636374,20.630568882796446,2.054140977752711,ORANGE
2026-08-17,H010,S017,Rash,66.0,11,51.90909090909091,5.048852254810898,14.090909090909093,27.145359019264454,2.790913336289905,ORANGE
2026-08-17,H010,S018,Nausea,152.0,11,145.27272727272728,11.472496756076323,6.7272727272727195,4.630788485607003,0.5863826218743248,GREEN
2026-08-17,H010,S019,Vomiting,200.0,11,200.27272727272728,14.163974788814823,-0.2727272727272805,-0.1361779391738577,-0.019254995634604703,GREEN
2026-08-17,H010,S020,Diarrhoea,162.0,11,161.63636363636363,10.837644829691795,0.36363636363637397,0.224971878515192,0.03355307996808705,GREEN
2026-08-17,H010,S021,Abdominal Pain,117.0,11,110.9090909090909,7.161767176536046,6.0909090909090935,5.491803278688527,0.8504757192979711,GREEN
2026-08-17,H010,S022,Loss of Appetite,38.0,11,38.36363636363637,5.869799439039246,-0.36363636363636687,-0.9478672985782075,-0.06195038985793456,GREEN
