week,hospital_id,symptom_id,symptom_name,case_count,previous_cases,growth_rate,hospital_total_cases,incidence_proportion
2026-08-10,H004,S025,Bleeding,2,6.0,-66.66666666666666,1020,0.00196078431372549
2026-08-10,H004,S026,Anaemia,2,3.0,-33.33333333333333,1020,0.00196078431372549
2026-08-10,H004,S027,Dehydration,8,6.0,33.33333333333333,1020,0.00784313725490196
2026-08-10,H005,S001,Fever,832,769.0,8.192457737321195,980,0.8489795918367347
2026-08-10,H005,S002,Headache,435,382.0,13.874345549738221,980,0.44387755102040816
2026-08-10,H005,S003,Fatigue,183,181.0,1.1049723756906076,980,0.186734693877551
2026-08-10,H005,S004,Chills,108,111.0,-2.7027027027027026,980,0.11020408163265306
2026-08-10,H005,S005,Sweating,108,111.0,-2.7027027027027026,980,0.11020408163265306
2026-08-10,H005,S006,Dry Cough,396,368.0,7.608695652173914,980,0.40408163265306124
2026-08-10,H005,S007,Persistent Cough,36,34.0,5.88235294117647,980,0.036734693877551024
2026-08-10,H005,S008,Sore Throat,255,220.0,15.909090909090908,980,0.2602040816326531
2026-08-10,H005,S009,Runny Nose,171,135.0,26.666666666666668,980,0.17448979591836736
2026-08-10,H005,S010,Breathlessness,5,5.0,0.0,980,0.00510204081632653
2026-08-10,H005,S011,Chest Pain,1,3.0,-66.66666666666666,980,0.0010204081632653062
2026-08-10,H005,S012,Loss of Taste,17,26.0,-34.61538461538461,980,0.017346938775510204
2026-08-10,H005,S013,Loss of Smell,22,24.0,-8.333333333333332,980,0.022448979591836733
2026-08-10,H005,S014,Muscle Pain,408,345.0,18.26086956521739,980,0.4163265306122449
2026-08-10,H005,S015,Joint Pain,166,144.0,15.277777777777779,980,0.16938775510204082
2026-08-10,H005,S016,Retro-orbital Pain,132,113.0,16.8141592920354,980,0.1346938775510204
2026-08-10,H005,S017,Rash,49,48.0,2.083333333333333,980,0.05
2026-08-10,H005,S018,Nausea,133,157.0,-15.286624203821656,980,0.1357142857142857
2026-08-10,H005,S019,Vomiting,189,231.0,-18.181818181818183,980,0.19285714285714287
2026-08-10,H005,S020,Diarrhoea,149,194.0,-23.195876288659793,980,0.1520408163265306
2026-08-10,H005,S021,Abdominal Pain,100,138.0,-27.536231884057973,980,0.10204081632653061
2026-08-10,H005,S022,Loss of Appetite,31,51.0,-39.21568627450981,980,0.03163265306122449
2026-08-10,H005,S023,Weight Loss,3,3.0,0.0,980,0.003061224489795918
2026-08-10,H005,S024,Night Sweats,10,10.0,0.0,980,0.01020408163265306
2026-08-10,H005,S025,Bleeding,4,2.0,100.0,980,0.004081632653061225
2026-08-10,H005,S026,Anaemia,2,2.0,0.0,980,0.0020408163265306124
2026-08-10,H005,S027,Dehydration,5,5.0,0.0,980,0.00510204081632653
2026-08-10,H006,S001,Fever,643,629.0,2.2257551669316373,757,0.8494055482166446
2026-08-10,H006,S002,Headache,329,331.0,-0.6042296072507553,757,0.4346103038309115
2026-08-10,H006,S003,Fatigue,148,138.0,7.246376811594203,757,0.1955085865257596
2026-08-10,H006,S004,Chills,113,107.0,5.607476635514018,757,0.14927344782034346
2026-08-10,H006,S005,Sweating,113,107.0,5.607476635514018,757,0.14927344782034346
2026-08-10,H006,S006,Dry Cough,286,281.0,1.7793594306049825,757,0.37780713342140027
2026-08-10,H006,S007,Persistent Cough,26,29.0,-10.344827586206897,757,0.034346103038309116
2026-08-10,H006,S008,Sore Throat,183,175.0,4.571428571428571,757,0.24174372523117568
2026-08-10,H006,S009,Runny Nose,109,103.0,5.825242718446602,757,0.14398943196829592
2026-08-10,H006,S010,Breathlessness,9,3.0,200.0,757,0.011889035667107
2026-08-10,H006,S011,Chest Pain,1,5.0,-80.0,757,0.001321003963011889
2026-08-10,H006,S012,Loss of Taste,32,17.0,88.23529411764706,757,0.04227212681638045
2026-08-10,H006,S013,Loss of Smell,30,14.0,114.28571428571428,757,0.03963011889035667
2026-08-10,H006,S014,Muscle Pain,283,292.0,-3.0821917808219177,757,0.37384412153236457
2026-08-10,H006,S015,Joint Pain,122,133.0,-8.270676691729323,757,0.16116248348745046
2026-08-10,H006,S016,Retro-orbital Pain,89,97.0,-8.24742268041237,757,0.11756935270805813
2026-08-10,H006,S017,Rash,41,46.0,-10.869565217391305,757,0.05416116248348745
2026-08-10,H006,S018,Nausea,108,121.0,-10.743801652892563,757,0.142668428005284
2026-08-10,H006,S019,Vomiting,142,175.0,-18.857142857142858,757,0.18758256274768825
2026-08-10,H006,S020,Diarrhoea,118,123.0,-4.0650406504065035,757,0.15587846763540292
2026-08-10,H006,S021,Abdominal Pain,76,86.0,-11.627906976744185,757,0.10039630118890357
2026-08-10,H006,S022,Loss of Appetite,28,34.0,-17.647058823529413,757,0.036988110964332896
2026-08-10,H006,S023,Weight Loss,2,7.0,-71.42857142857143,757,0.002642007926023778
2026-08-10,H006,S024,Night Sweats,10,8.0,25.0,757,0.013210039630118891
2026-08-10,H006,S026,Anaemia,2,2.0,0.0,757,0.002642007926023778
2026-08-10,H006,S027,Dehydration,3,7.0,-57.14285714285714,757,0.003963011889035667
2026-08-10,H007,S001,Fever,567,570.0,-0.5263157894736842,669,0.8475336322869955
2026-08-10,H007,S002,Headache,284,304.0,-6.578947368421052,669,0.42451420029895365
2026-08-10,H007,S003,Fatigue,156,161.0,-3.1055900621118013,669,0.23318385650224216
2026-08-10,H007,S004,Chills,89,79.0,12.658227848101266,669,0.13303437967115098
2026-08-10,H007,S005,Sweating,89,79.0,12.658227848101266,669,0.13303437967115098
2026-08-10,H007,S006,Dry Cough,287,294.0,-2.380952380952381,669,0.4289985052316891
2026-08-10,H007,S007,Persistent Cough,33,25.0,32.0,669,0.04932735426008968
2026-08-10,H007,S008,Sore Throat,180,186.0,-3.225806451612903,669,0.26905829596412556
2026-08-10,H007,S009,Runny Nose,102,113.0,-9.734513274336283,669,0.15246636771300448
2026-08-10,H007,S010,Breathlessness,6,4.0,50.0,669,0.008968609865470852
2026-08-10,H007,S011,Chest Pain,2,1.0,100.0,669,0.0029895366218236174
2026-08-10,H007,S012,Loss of Taste,26,16.0,62.5,669,0.03886397608370702
2026-08-10,H007,S013,Loss of Smell,26,14.0,85.71428571428571,669,0.03886397608370702
2026-08-10,H007,S014,Muscle Pain,249,254.0,-1.968503937007874,669,0.3721973094170404
2026-08-10,H007,S015,Joint Pain,102,86.0,18.6046511627907,669,0.15246636771300448
2026-08-10,H007,S016,Retro-orbital Pain,83,68.0,22.058823529411764,669,0.12406576980568013
2026-08-10,H007,S017,Rash,28,22.0,27.27272727272727,669,0.04185351270553064
2026-08-10,H007,S018,Nausea,80,80.0,0.0,669,0.11958146487294469
2026-08-10,H007,S019,Vomiting,121,118.0,2.5423728813559325,669,0.18086696562032886
2026-08-10,H007,S020,Diarrhoea,89,90.0,-1.1111111111111112,669,0.13303437967115098
2026-08-10,H007,S021,Abdominal Pain,62,69.0,-10.144927536231885,669,0.09267563527653214
2026-08-10,H007,S022,Loss of Appetite,24,29.0,-17.24137931034483,669,0.03587443946188341
2026-08-10,H007,S023,Weight Loss,4,3.0,33.33333333333333,669,0.005979073243647235
2026-08-10,H007,S024,Night Sweats,10,9.0,11.11111111111111,669,0.014947683109118086
2026-08-10,H007,S025,Bleeding,6,2.0,200.0,669,0.008968609865470852
2026-08-10,H007,S026,Anaemia,4,1.0,300.0,669,0.005979073243647235
2026-08-10,H007,S027,Dehydration,3,7.0,-57.14285714285714,669,0.004484304932735426
2026-08-10,H008,S001,Fever,680,682.0,-0.2932551319648094,780,0.8717948717948718
2026-08-10,H008,S002,Headache,319,345.0,-7.536231884057972,780,0.40897435897435896
2026-08-10,H008,S003,Fatigue,172,139.0,23.741007194244602,780,0.2205128205128205
2026-08-10,H008,S004,Chills,106,101.0,4.9504950495049505,780,0.1358974358974359
2026-08-10,H008,S005,Sweating,106,101.0,4.9504950495049505,780,0.1358974358974359
2026-08-10,H008,S006,Dry Cough,336,321.0,4.672897196261682,780,0.4307692307692308
2026-08-10,H008,S007,Persistent Cough,21,34.0,-38.23529411764706,780,0.026923076923076925
2026-08-10,H008,S008,Sore Throat,221,196.0,12.755102040816327,780,0.2833333333333333
2026-08-10,H008,S009,Runny Nose,127,131.0,-3.0534351145038165,780,0.16282051282051282
2026-08-10,H008,S010,Breathlessness,10,9.0,11.11111111111111,780,0.01282051282051282
2026-08-10,H008,S011,Chest Pain,1,1.0,0.0,780,0.001282051282051282
2026-08-10,H008,S012,Loss of Taste,22,32.0,-31.25,780,0.028205128205128206
2026-08-10,H008,S013,Loss of Smell,21,32.0,-34.375,780,0.026923076923076925
2026-08-10,H008,S014,Muscle Pain,301,302.0,-0.33112582781456956,780,0.3858974358974359
2026-08-10,H008,S015,Joint Pain,133,125.0,6.4,780,0.17051282051282052
2026-08-10,H008,S016,Retro-orbital Pain,102,111.0,-8.108108108108109,780,0.13076923076923078
2026-08-10,H008,S017,Rash,48,45.0,6.666666666666667,780,0.06153846153846154
2026-08-10,H008,S018,Nausea,100,112.0,-10.714285714285714,780,0.1282051282051282
2026-08-10,H008,S019,Vomiting,133,153.0,-13.071895424836603,780,0.17051282051282052
2026-08-10,H008,S020,Diarrhoea,101,130.0,-22.30769230769231,780,0.1294871794871795
2026-08-10,H008,S021,Abdominal Pain,67,87.0,-22.988505747126435,780,0.0858974358974359
2026-08-10,H008,S022,Loss of Appetite,27,31.0,-12.903225806451612,780,0.03461538461538462
2026-08-10,H008,S023,Weight Loss,3,3.0,0.0,780,0.0038461538461538464
2026-08-10,H008,S024,Night Sweats,7,7.0,0.0,780,0.008974358974358974
2026-08-10,H008,S025,Bleeding,3,2.0,50.0,780,0.0038461538461538464
2026-08-10,H008,S026,Anaemia,1,2.0,-50.0,780,0.001282051282051282
2026-08-10,H008,S027,Dehydration,1,2.0,-50.0,780,0.001282051282051282
2026-08-10,H009,S001,Fever,541,554.0,-2.3465703971119134,646,0.8374613003095975
2026-08-10,H009,S002,Headache,292,285.0,2.456140350877193,646,0.4520123839009288
2026-08-10,H009,S003,Fatigue,130,144.0,-9.722222222222223,646,0.20123839009287925
2026-08-10,H009,S004,Chills,99,95.0,4.2105263157894735,646,0.15325077399380804
2026-08-10,H009,S005,Sweating,99,95.0,4.2105263157894735,646,0.15325077399380804
2026-08-10,H009,S006,Dry Cough,244,245.0,-0.40816326530612246,646,0.37770897832817335
2026-08-10,H009,S007,Persistent Cough,15,18.0,-16.666666666666664,646,0.02321981424148607
2026-08-10,H009,S008,Sore Throat,155,153.0,1.3071895424836601,646,0.23993808049535603
2026-08-10,H009,S009,Runny Nose,87,97.0,-10.309278350515463,646,0.1346749226006192
2026-08-10,H009,S010,Breathlessness,2,7.0,-71.42857142857143,646,0.0030959752321981426
2026-08-10,H009,S012,Loss of Taste,13,29.0,-55.172413793103445,646,0.020123839009287926
2026-08-10,H009,S013,Loss of Smell,21,25.0,-16.0,646,0.032507739938080496
2026-08-10,H009,S014,Muscle Pain,239,251.0,-4.780876494023905,646,0.369969040247678
2026-08-10,H009,S015,Joint Pain,97,117.0,-17.094017094017094,646,0.15015479876160992
2026-08-10,H009,S016,Retro-orbital Pain,77,77.0,0.0,646,0.11919504643962849
2026-08-10,H009,S017,Rash,30,28.0,7.142857142857142,646,0.04643962848297214
2026-08-10,H009,S018,Nausea,96,90.0,6.666666666666667,646,0.14860681114551083
2026-08-10,H009,S019,Vomiting,140,131.0,6.870229007633588,646,0.21671826625386997
2026-08-10,H009,S020,Diarrhoea,111,97.0,14.432989690721648,646,0.17182662538699692
2026-08-10,H009,S021,Abdominal Pain,77,67.0,14.925373134328357,646,0.11919504643962849
2026-08-10,H009,S022,Loss of Appetite,21,24.0,-12.5,646,0.032507739938080496
2026-08-10,H009,S024,Night Sweats,1,8.0,-87.5,646,0.0015479876160990713
2026-08-10,H009,S025,Bleeding,2,1.0,100.0,646,0.0030959752321981426
2026-08-10,H009,S026,Anaemia,2,2.0,0.0,646,0.0030959752321981426
2026-08-10,H009,S027,Dehydration,8,3.0,166.66666666666669,646,0.01238390092879257
2026-08-10,H010,S001,Fever,804,859.0,-6.402793946449361,967,0.8314374353671148
2026-08-10,H010,S002,Headache,393,438.0,-10.273972602739725,967,0.40641158221303
2026-08-10,H010,S003,Fatigue,172,172.0,0.0,967,0.1778697001034126
2026-08-10,H010,S004,Chills,114,132.0,-13.636363636363635,967,0.11789038262668046
2026-08-10,H010,S005,Sweating,114,132.0,-13.636363636363635,967,0.11789038262668046
2026-08-10,H010,S006,Dry Cough,389,356.0,9.269662921348315,967,0.40227507755946224
2026-08-10,H010,S007,Persistent Cough,18,32.0,-43.75,967,0.01861427094105481
2026-08-10,H010,S008,Sore Throat,246,235.0,4.680851063829787,967,0.2543950361944157
2026-08-10,H010,S009,Runny Nose,175,143.0,22.377622377622377,967,0.1809720785935884
2026-08-10,H010,S010,Breathlessness,5,2.0,150.0,967,0.005170630816959669
2026-08-10,H010,S012,Loss of Taste,26,27.0,-3.7037037037037033,967,0.02688728024819028
2026-08-10,H010,S013,Loss of Smell,23,21.0,9.523809523809524,967,0.023784901758014478
2026-08-10,H010,S014,Muscle Pain,402,414.0,-2.898550724637681,967,0.4157187176835574
2026-08-10,H010,S015,Joint Pain,164,186.0,-11.827956989247312,967,0.16959669079627715
2026-08-10,H010,S016,Retro-orbital Pain,130,161.0,-19.25465838509317,967,0.1344364012409514
2026-08-10,H010,S017,Rash,53,56.0,-5.357142857142857,967,0.05480868665977249
2026-08-10,H010,S018,Nausea,143,160.0,-10.625,967,0.14788004136504654
2026-08-10,H010,S019,Vomiting,205,228.0,-10.087719298245613,967,0.21199586349534644
2026-08-10,H010,S020,Diarrhoea,167,178.0,-6.179775280898876,967,0.17269906928645296
2026-08-10,H010,S021,Abdominal Pain,110,116.0,-5.172413793103448,967,0.11375387797311272
2026-08-10,H010,S022,Loss of Appetite,30,35.0,-14.285714285714285,967,0.031023784901758014
2026-08-10,H010,S023,Weight Loss,1,6.0,-83.33333333333334,967,0.001034126163391934
2026-08-10,H010,S024,Night Sweats,7,9.0,-22.22222222222222,967,0.007238883143743537
2026-08-10,H010,S025,Bleeding,2,8.0,-75.0,967,0.002068252326783868
2026-08-10,H010,S026,Anaemia,3,2.0,50.0,967,0.0031023784901758012
2026-08-10,H010,S027,Dehydration,8,6.0,33.33333333333333,967,0.008273009307135471
2026-08-17,H001,S001,Fever,953,942.0,1.167728237791932,1091,0.8735105407882676
2026-08-17,H001,S002,Headache,478,501.0,-4.590818363273453,1091,0.4381301558203483
2026-08-17,H001,S003,Fatigue,241,215.0,12.093023255813954,1091,0.22089825847846012
2026-08-17,H001,S004,Chills,110,138.0,-20.28985507246377,1091,0.1008249312557287
2026-08-17,H001,S005,Sweating,110,138.0,-20.28985507246377,1091,0.1008249312557287
2026-08-17,H001,S006,Dry Cough,542,495.0,9.494949494949495,1091,0.49679193400549954
2026-08-17,H001,S007,Persistent Cough,23,36.0,-36.11111111111111,1091,0.021081576535288724
2026-08-17,H001,S008,Sore Throat,323,304.0,6.25,1091,0.29605866177818513
2026-08-17,H001,S009,Runny Nose,222,191.0,16.230366492146597,1091,0.20348304307974335
2026-08-17,H001,S010,Breathlessness,9,13.0,-30.76923076923077,1091,0.008249312557286892
2026-08-17,H001,S011,Chest Pain,1,1.0,0.0,1091,0.0009165902841429881
2026-08-17,H001,S012,Loss of Taste,38,39.0,-2.564102564102564,1091,0.034830430797433545
2026-08-17,H001,S013,Loss of Smell,42,42.0,0.0,1091,0.0384967919340055
2026-08-17,H001,S014,Muscle Pain,439,425.0,3.294117647058824,1091,0.40238313473877174
2026-08-17,H001,S015,Joint Pain,166,169.0,-1.7751479289940828,1091,0.152153987167736
2026-08-17,H001,S016,Retro-orbital Pain,107,116.0,-7.758620689655173,1091,0.09807516040329972
2026-08-17,H001,S017,Rash,44,58.0,-24.137931034482758,1091,0.04032997250229148
2026-08-17,H001,S018,Nausea,140,140.0,0.0,1091,0.12832263978001834
2026-08-17,H001,S019,Vomiting,164,190.0,-13.684210526315791,1091,0.15032080659945005
2026-08-17,H001,S020,Diarrhoea,139,145.0,-4.137931034482759,1091,0.12740604949587533
2026-08-17,H001,S021,Abdominal Pain,98,95.0,3.1578947368421053,1091,0.08982584784601283
2026-08-17,H001,S022,Loss of Appetite,36,42.0,-14.285714285714285,1091,0.03299725022914757
2026-08-17,H001,S023,Weight Loss,4,4.0,0.0,1091,0.0036663611365719525
2026-08-17,H001,S024,Night Sweats,9,11.0,-18.181818181818183,1091,0.008249312557286892
2026-08-17,H001,S025,Bleeding,3,5.0,-40.0,1091,0.002749770852428964
2026-08-17,H001,S026,Anaemia,1,1.0,0.0,1091,0.0009165902841429881
2026-08-17,H001,S027,Dehydration,4,8.0,-50.0,1091,0.0036663611365719525
2026-08-17,H002,S001,Fever,748,805.0,-7.080745341614906,875,0.8548571428571429
2026-08-17,H002,S002,Headache,372,388.0,-4.123711340206185,875,0.42514285714285716
2026-08-17,H002,S003,Fatigue,177,181.0,-2.209944751381215,875,0.2022857142857143
2026-08-17,H002,S004,Chills,104,94.0,10.638297872340425,875,0.11885714285714286
2026-08-17,H002,S005,Sweating,104,94.0,10.638297872340425,875,0.11885714285714286
2026-08-17,H002,S006,Dry Cough,388,392.0,-1.0204081632653061,875,0.44342857142857145
2026-08-17,H002,S007,Persistent Cough,33,28.0,17.857142857142858,875,0.037714285714285714
2026-08-17,H002,S008,Sore Throat,252,250.0,0.8,875,0.288
2026-08-17,H002,S009,Runny Nose,165,142.0,16.19718309859155,875,0.18857142857142858
2026-08-17,H002,S010,Breathlessness,5,15.0,-66.66666666666666,875,0.005714285714285714
2026-08-17,H002,S011,Chest Pain,1,1.0,0.0,875,0.001142857142857143
2026-08-17,H002,S012,Loss of Taste,25,29.0,-13.793103448275861,875,0.02857142857142857
2026-08-17,H002,S013,Loss of Smell,26,29.0,-10.344827586206897,875,0.029714285714285714
2026-08-17,H002,S014,Muscle Pain,332,385.0,-13.766233766233766,875,0.37942857142857145
2026-08-17,H002,S015,Joint Pain,139,166.0,-16.265060240963855,875,0.15885714285714286
2026-08-17,H002,S016,Retro-orbital Pain,92,136.0,-32.35294117647059,875,0.10514285714285715
2026-08-17,H002,S017,Rash,42,55.0,-23.636363636363637,875,0.048
2026-08-17,H002,S018,Nausea,120,109.0,10.091743119266056,875,0.13714285714285715
2026-08-17,H002,S019,Vomiting,154,148.0,4.054054054054054,875,0.176
2026-08-17,H002,S020,Diarrhoea,126,121.0,4.132231404958678,875,0.144
2026-08-17,H002,S021,Abdominal Pain,94,92.0,2.1739130434782608,875,0.10742857142857143
2026-08-17,H002,S022,Loss of Appetite,34,49.0,-30.612244897959183,875,0.038857142857142854
2026-08-17,H002,S023,Weight Loss,3,1.0,200.0,875,0.0034285714285714284
2026-08-17,H002,S024,Night Sweats,13,11.0,18.181818181818183,875,0.014857142857142857
2026-08-17,H002,S025,Bleeding,4,5.0,-20.0,875,0.004571428571428572
2026-08-17,H002,S026,Anaemia,2,2.0,0.0,875,0.002285714285714286
2026-08-17,H002,S027,Dehydration,5,3.0,66.66666666666666,875,0.005714285714285714
2026-08-17,H003,S001,Fever,966,925.0,4.4324324324324325,1106,0.8734177215189873
2026-08-17,H003,S002,Headache,477,489.0,-2.4539877300613497,1106,0.43128390596745025
2026-08-17,H003,S003,Fatigue,196,200.0,-2.0,1106,0.17721518987341772
2026-08-17,H003,S004,Chills,152,168.0,-9.523809523809524,1106,0.13743218806509946
2026-08-17,H003,S005,Sweating,152,168.0,-9.523809523809524,1106,0.13743218806509946
2026-08-17,H003,S006,Dry Cough,431,400.0,7.75,1106,0.3896925858951175
2026-08-17,H003,S007,Persistent Cough,33,35.0,-5.714285714285714,1106,0.029837251356238697
2026-08-17,H003,S008,Sore Throat,255,231.0,10.38961038961039,1106,0.23056057866184448
2026-08-17,H003,S009,Runny Nose,160,138.0,15.942028985507244,1106,0.14466546112115733
2026-08-17,H003,S010,Breathlessness,12,15.0,-20.0,1106,0.0108499095840868
2026-08-17,H003,S011,Chest Pain,4,2.0,100.0,1106,0.003616636528028933
2026-08-17,H003,S012,Loss of Taste,35,30.0,16.666666666666664,1106,0.03164556962025317
2026-08-17,H003,S013,Loss of Smell,34,29.0,17.24137931034483,1106,0.03074141048824593
2026-08-17,H003,S014,Muscle Pain,460,432.0,6.481481481481481,1106,0.4159132007233273
2026-08-17,H003,S015,Joint Pain,206,202.0,1.9801980198019802,1106,0.18625678119349007
2026-08-17,H003,S016,Retro-orbital Pain,153,151.0,1.3245033112582782,1106,0.1383363471971067
2026-08-17,H003,S017,Rash,56,61.0,-8.19672131147541,1106,0.05063291139240506
2026-08-17,H003,S018,Nausea,139,153.0,-9.15032679738562,1106,0.1256781193490054
2026-08-17,H003,S019,Vomiting,182,193.0,-5.699481865284974,1106,0.16455696202531644
2026-08-17,H003,S020,Diarrhoea,150,151.0,-0.6622516556291391,1106,0.13562386980108498
2026-08-17,H003,S021,Abdominal Pain,96,96.0,0.0,1106,0.0867992766726944
2026-08-17,H003,S022,Loss of Appetite,45,40.0,12.5,1106,0.0406871609403255
2026-08-17,H003,S023,Weight Loss,5,2.0,150.0,1106,0.0045207956600361665
2026-08-17,H003,S024,Night Sweats,14,11.0,27.27272727272727,1106,0.012658227848101266
2026-08-17,H003,S025,Bleeding,1,4.0,-75.0,1106,0.0009041591320072332
2026-08-17,H003,S026,Anaemia,2,3.0,-33.33333333333333,1106,0.0018083182640144665
2026-08-17,H003,S027,Dehydration,6,6.0,0.0,1106,0.0054249547920434
2026-08-17,H004,S001,Fever,846,853.0,-0.8206330597889802,1002,0.844311377245509
2026-08-17,H004,S002,Headache,426,401.0,6.234413965087282,1002,0.4251497005988024
2026-08-17,H004,S003,Fatigue,220,221.0,-0.4524886877828055,1002,0.21956087824351297
2026-08-17,H004,S004,Chills,115,132.0,-12.878787878787879,1002,0.11477045908183632
2026-08-17,H004,S005,Sweating,115,132.0,-12.878787878787879,1002,0.11477045908183632
2026-08-17,H004,S006,Dry Cough,415,431.0,-3.7122969837587005,1002,0.41417165668662675
2026-08-17,H004,S007,Persistent Cough,38,37.0,2.7027027027027026,1002,0.03792415169660679
2026-08-17,H004,S008,Sore Throat,289,265.0,9.056603773584905,1002,0.2884231536926148
2026-08-17,H004,S009,Runny Nose,139,146.0,-4.794520547945205,1002,0.13872255489021956
2026-08-17,H004,S010,Breathlessness,16,17.0,-5.88235294117647,1002,0.015968063872255488
2026-08-17,H004,S011,Chest Pain,1,4.0,-75.0,1002,0.000998003992015968
2026-08-17,H004,S012,Loss of Taste,36,34.0,5.88235294117647,1002,0.03592814371257485
2026-08-17,H004,S013,Loss of Smell,32,37.0,-13.513513513513514,1002,0.031936127744510975
2026-08-17,H004,S014,Muscle Pain,399,352.0,13.352272727272727,1002,0.39820359281437123
2026-08-17,H004,S015,Joint Pain,179,151.0,18.543046357615893,1002,0.17864271457085829
2026-08-17,H004,S016,Retro-orbital Pain,131,119.0,10.084033613445378,1002,0.13073852295409183
2026-08-17,H004,S017,Rash,56,38.0,47.368421052631575,1002,0.05588822355289421
2026-08-17,H004,S018,Nausea,144,128.0,12.5,1002,0.1437125748502994
2026-08-17,H004,S019,Vomiting,200,188.0,6.382978723404255,1002,0.1996007984031936
2026-08-17,H004,S020,Diarrhoea,150,164.0,-8.536585365853659,1002,0.1497005988023952
2026-08-17,H004,S021,Abdominal Pain,87,115.0,-24.347826086956523,1002,0.08682634730538923
2026-08-17,H004,S022,Loss of Appetite,24,33.0,-27.27272727272727,1002,0.023952095808383235
2026-08-17,H004,S023,Weight Loss,3,4.0,-25.0,1002,0.0029940119760479044
2026-08-17,H004,S024,Night Sweats,13,12.0,8.333333333333332,1002,0.012974051896207584
2026-08-17,H004,S025,Bleeding,2,2.0,0.0,1002,0.001996007984031936
2026-08-17,H004,S026,Anaemia,3,2.0,50.0,1002,0.0029940119760479044
2026-08-17,H004,S027,Dehydration,4,8.0,-50.0,1002,0.003992015968063872
2026-08-17,H005,S001,Fever,813,832.0,-2.283653846153846,975,0.8338461538461538
2026-08-17,H005,S002,Headache,409,435.0,-5.977011494252873,975,0.4194871794871795
2026-08-17,H005,S003,Fatigue,178,183.0,-2.73224043715847,975,0.18256410256410258
2026-08-17,H005,S004,Chills,123,108.0,13.88888888888889,975,0.12615384615384614
2026-08-17,H005,S005,Sweating,123,108.0,13.88888888888889,975,0.12615384615384614
2026-08-17,H005,S006,Dry Cough,375,396.0,-5.303030303030303,975,0.38461538461538464
2026-08-17,H005,S007,Persistent Cough,39,36.0,8.333333333333332,975,0.04
2026-08-17,H005,S008,Sore Throat,242,255.0,-5.098039215686274,975,0.24820512820512822
2026-08-17,H005,S009,Runny Nose,148,171.0,-13.450292397660817,975,0.1517948717948718
2026-08-17,H005,S010,Breathlessness,8,5.0,60.0,975,0.008205128205128205
2026-08-17,H005,S011,Chest Pain,4,1.0,300.0,975,0.0041025641025641026
2026-08-17,H005,S012,Loss of Taste,33,17.0,94.11764705882352,975,0.033846153846153845
2026-08-17,H005,S013,Loss of Smell,37,22.0,68.18181818181817,975,0.03794871794871795
2026-08-17,H005,S014,Muscle Pain,371,408.0,-9.068627450980392,975,0.38051282051282054
2026-08-17,H005,S015,Joint Pain,149,166.0,-10.240963855421686,975,0.15282051282051282
2026-08-17,H005,S016,Retro-orbital Pain,132,132.0,0.0,975,0.13538461538461538
2026-08-17,H005,S017,Rash,55,49.0,12.244897959183673,975,0.05641025641025641
2026-08-17,H005,S018,Nausea,156,133.0,17.293233082706767,975,0.16
2026-08-17,H005,S019,Vomiting,208,189.0,10.052910052910052,975,0.21333333333333335
2026-08-17,H005,S020,Diarrhoea,165,149.0,10.738255033557047,975,0.16923076923076924
2026-08-17,H005,S021,Abdominal Pain,114,100.0,14.000000000000002,975,0.11692307692307692
2026-08-17,H005,S022,Loss of Appetite,37,31.0,19.35483870967742,975,0.03794871794871795
2026-08-17,H005,S023,Weight Loss,8,3.0,166.66666666666669,975,0.008205128205128205
2026-08-17,H005,S024,Night Sweats,18,10.0,80.0,975,0.018461538461538463
2026-08-17,H005,S025,Bleeding,4,4.0,0.0,975,0.0041025641025641026
2026-08-17,H005,S026,Anaemia,2,2.0,0.0,975,0.0020512820512820513
2026-08-17,H005,S027,Dehydration,5,5.0,0.0,975,0.005128205128205128
2026-08-17,H006,S001,Fever,636,643.0,-1.088646967340591,741,0.8582995951417004
2026-08-17,H006,S002,Headache,329,329.0,0.0,741,0.44399460188933876
2026-08-17,H006,S003,Fatigue,162,148.0,9.45945945945946,741,0.21862348178137653
2026-08-17,H006,S004,Chills,100,113.0,-11.504424778761061,741,0.1349527665317139
2026-08-17,H006,S005,Sweating,100,113.0,-11.504424778761061,741,0.1349527665317139
2026-08-17,H006,S006,Dry Cough,278,286.0,-2.797202797202797,741,0.37516869095816463
2026-08-17,H006,S007,Persistent Cough,26,26.0,0.0,741,0.03508771929824561
2026-08-17,H006,S008,Sore Throat,180,183.0,-1.639344262295082,741,0.242914979757085
2026-08-17,H006,S009,Runny Nose,94,109.0,-13.761467889908257,741,0.12685560053981107
2026-08-17,H006,S010,Breathlessness,10,9.0,11.11111111111111,741,0.01349527665317139
2026-08-17,H006,S011,Chest Pain,2,1.0,100.0,741,0.002699055330634278
2026-08-17,H006,S012,Loss of Taste,27,32.0,-15.625,741,0.03643724696356275
2026-08-17,H006,S013,Loss of Smell,27,30.0,-10.0,741,0.03643724696356275
2026-08-17,H006,S014,Muscle Pain,288,283.0,1.76678445229682,741,0.38866396761133604
2026-08-17,H006,S015,Joint Pain,132,122.0,8.19672131147541,741,0.17813765182186234
2026-08-17,H006,S016,Retro-orbital Pain,110,89.0,23.595505617977526,741,0.1484480431848853
2026-08-17,H006,S017,Rash,48,41.0,17.073170731707318,741,0.06477732793522267
