week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-08-03,S006,Dry Cough,14.574632136890992,0.8067132223311066,3.7647058823529393,0,10,35.65,0.0,30.0,0.0,D005,55.126000000000005,53.05,58.24,84.48799654962069,89.0,1400.0,1400.0,30.21949430297675,30.22,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 30.2, producing a GREEN alert. Supporting evidence: statistical anomaly (35.6); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (84.5).",ALT-20260803-S006-GREEN-0269,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,2.19,5.35,0.0,4.5,0.0,5.51,12.67,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 30.2. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 30.2. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.67; objective_a=5.51; anomaly=5.35; persistence=4.50; baseline=2.19; temporal=0.00; spatial=0.00,0
2026-08-03,S009,Runny Nose,28.27925610791968,1.4717553664751812,12.499999999999991,0,10,40.3,0.0,30.0,11.0,,0.0,,,0.0,0.0,,0.0,16.43688841618795,16.44,0,1,False,False,False,GREEN,False,"Composite outbreak-risk score is 16.4, producing a GREEN alert. Supporting evidence: statistical anomaly (40.3).",ALT-20260803-S009-GREEN-0270,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.24,6.04,0.0,4.5,1.65,0.0,0.0,0,1,Statistical anomaly,Historical baseline; Temporal acceleration; Persistence; Spatial propagation; Objective A; Severity burden,The composite risk score is 16.4. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 16.4. Primary risk drivers: Statistical anomaly. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation, Objective A, Severity burden. No specific disease association was available.",anomaly=6.04; persistence=4.50; baseline=4.24; spatial=1.65; temporal=0.00; objective_a=0.00; severity=0.00,0
2026-08-10,S010,Breathlessness,76.32558139534883,3.348937833908628,74.4186046511628,2,10,71.59,55.45,70.66,47.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,65.67309403482959,65.67,6,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 65.7, producing a ORANGE alert. Supporting evidence: historical baseline deviation (76.3); statistical anomaly (71.6); temporal acceleration (55.5); persistent signal (70.7); spatial propagation (47.0); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S010-ORANGE-0271,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",11.45,10.74,8.32,10.6,7.05,5.51,12.01,6,7,Severity burden; Historical baseline; Statistical anomaly,,The composite risk score is 65.7. Multiple evidence sources support the signal (7 moderate-or-strong and 6 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 65.7. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: No major evidence category is currently weak.. The associated disease is D005.",severity=12.01; baseline=11.45; anomaly=10.74; persistence=10.60; temporal=8.32; spatial=7.05; objective_a=5.51,2
2026-08-10,S025,Bleeding,74.65416732783117,2.559250039669871,185.7142857142857,1,10,69.3,55.73,73.58,13.33,D001,46.728,44.36,50.28,83.06128827346575,131.0,1734.0,1734.0,60.121118340194535,60.12,5,6,True,False,True,ORANGE,True,"Composite outbreak-risk score is 60.1, producing a ORANGE alert. Supporting evidence: historical baseline deviation (74.7); statistical anomaly (69.3); temporal acceleration (55.7); persistent signal (73.6); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (83.1).",ALT-20260810-S025-ORANGE-0272,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",11.2,10.4,8.36,11.04,2.0,4.67,12.46,5,6,Severity burden; Historical baseline; Persistence,Spatial propagation,The composite risk score is 60.1. Multiple evidence sources support the signal (6 moderate-or-strong and 5 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 60.1. Primary risk drivers: Severity burden, Historical baseline, Persistence. Weaker or missing corroboration: Spatial propagation. The associated disease is D001.",severity=12.46; baseline=11.20; persistence=11.04; anomaly=10.40; temporal=8.36; objective_a=4.67; spatial=2.00,2
2026-08-10,S027,Dehydration,83.16590531408082,2.9499543188448487,175.86206896551724,2,10,62.53,20.63,65.27,43.0,D008,48.106,42.95,55.84,74.94382565027162,55.0,1243.0,1243.0,57.24155964465287,57.24,4,6,True,True,False,ORANGE,True,"Composite outbreak-risk score is 57.2, producing a ORANGE alert. Supporting evidence: historical baseline deviation (83.2); statistical anomaly (62.5); persistent signal (65.3); spatial propagation (43.0); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.9).",ALT-20260810-S027-ORANGE-0273,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",12.47,9.38,3.09,9.79,6.45,4.81,11.24,4,6,Historical baseline; Severity burden; Persistence,Temporal acceleration,The composite risk score is 57.2. Multiple evidence sources support the signal (6 moderate-or-strong and 4 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 57.2. Primary risk drivers: Historical baseline, Severity burden, Persistence. Weaker or missing corroboration: Temporal acceleration. The associated disease is D008.",baseline=12.47; severity=11.24; persistence=9.79; anomaly=9.38; spatial=6.45; objective_a=4.81; temporal=3.09,2
2026-08-10,S026,Anaemia,69.21042037676253,2.232625222605752,149.99999999999997,1,10,57.3,20.08,62.91,11.0,D002,41.852,39.22,45.8,82.88105400991536,97.0,1161.0,1161.0,49.692421158001686,49.69,4,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 49.7, producing a YELLOW alert. Supporting evidence: historical baseline deviation (69.2); statistical anomaly (57.3); persistent signal (62.9); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.9).",ALT-20260810-S026-YELLOW-0274,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",10.38,8.59,3.01,9.44,1.65,4.19,12.43,4,5,Severity burden; Historical baseline; Persistence,Temporal acceleration; Spatial propagation,"The composite risk score is 49.7. There are 5 evidence sources showing at least moderate abnormality, including 4 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.7. Primary risk drivers: Severity burden, Historical baseline, Persistence. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D002.",severity=12.43; baseline=10.38; persistence=9.44; anomaly=8.59; objective_a=4.19; temporal=3.01; spatial=1.65,1
2026-08-10,S013,Loss of Smell,34.58182536818041,1.351545036109516,40.18691588785048,0,10,46.3,34.15,64.26,31.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,49.063030630754334,49.06,3,4,True,False,False,YELLOW,False,"Composite outbreak-risk score is 49.1, producing a YELLOW alert. Supporting evidence: statistical anomaly (46.3); persistent signal (64.3); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S013-YELLOW-0275,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",5.19,6.94,5.12,9.64,4.65,5.51,12.01,3,4,Severity burden; Persistence; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Spatial propagation,"The composite risk score is 49.1. There are 4 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 49.1. Primary risk drivers: Severity burden, Persistence, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D005.",severity=12.01; persistence=9.64; anomaly=6.94; objective_a=5.51; baseline=5.19; temporal=5.12; spatial=4.65,1
2026-08-10,S022,Loss of Appetite,66.49674854800469,2.7298049128802817,63.33333333333333,1,10,50.61,16.67,30.0,17.0,D007,47.278000000000006,45.57,49.84,85.07607838858101,31.0,504.0,504.0,44.60572404048786,44.61,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 44.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (66.5); statistical anomaly (50.6); Objective A atypical/emerging evidence (47.3); severity burden from disease D007 (85.1).",ALT-20260810-S022-YELLOW-0276,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",9.97,7.59,2.5,4.5,2.55,4.73,12.76,2,4,Severity burden; Historical baseline,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 44.6. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 44.6. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D007.",severity=12.76; baseline=9.97; anomaly=7.59; objective_a=4.73; persistence=4.50; spatial=2.55; temporal=2.50,1
2026-08-10,S007,Persistent Cough,61.33880670773259,2.5646527267882795,48.64864864864865,2,10,47.95,9.49,47.89,31.0,D006,47.236,42.56,54.25,67.97095089916444,24.0,285.0,285.0,44.56956364103455,44.57,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 44.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (61.3); statistical anomaly (48.0); persistent signal (47.9); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (68.0).",ALT-20260810-S007-YELLOW-0277,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",9.2,7.19,1.42,7.18,4.65,4.72,10.2,2,5,Severity burden; Historical baseline,Temporal acceleration; Spatial propagation,"The composite risk score is 44.6. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 44.6. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D006.",severity=10.20; baseline=9.20; anomaly=7.19; persistence=7.18; objective_a=4.72; spatial=4.65; temporal=1.42,1
2026-08-10,S012,Loss of Taste,45.02145667520154,1.7390855656497073,46.78899082568807,1,10,46.16,24.12,30.0,31.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,43.9644753268075,43.96,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 44.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (45.0); statistical anomaly (46.2); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S012-YELLOW-0278,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",6.75,6.92,3.62,4.5,4.65,5.51,12.01,2,4,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 44.0. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 44.0. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.01; anomaly=6.92; baseline=6.75; objective_a=5.51; spatial=4.65; persistence=4.50; temporal=3.62,1
2026-08-10,S016,Retro-orbital Pain,59.70794824399261,3.0380548168299546,25.693160813308687,1,10,51.61,19.42,30.0,13.0,D001,46.812,44.84,49.77,83.06128827346575,131.0,1734.0,1734.0,43.201085477618754,43.2,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 43.2, producing a YELLOW alert. Supporting evidence: historical baseline deviation (59.7); statistical anomaly (51.6); Objective A atypical/emerging evidence (46.8); severity burden from disease D001 (83.1).",ALT-20260810-S016-YELLOW-0279,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",8.96,7.74,2.91,4.5,1.95,4.68,12.46,2,4,Severity burden; Historical baseline,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 43.2. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 43.2. Primary risk drivers: Severity burden, Historical baseline. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; baseline=8.96; anomaly=7.74; objective_a=4.68; persistence=4.50; temporal=2.91; spatial=1.95,1
2026-08-10,S001,Fever,54.00520301132256,2.898986895283736,5.62918252197874,2,10,50.36,0.16,55.15,0.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,42.14827369271824,42.15,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 42.1, producing a YELLOW alert. Supporting evidence: historical baseline deviation (54.0); statistical anomaly (50.4); persistent signal (55.1); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S001-YELLOW-0280,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",8.1,7.55,0.02,8.27,0.0,5.74,12.46,3,5,Severity burden; Objective A emerging/atypical signal; Persistence,Temporal acceleration; Spatial propagation,"The composite risk score is 42.1. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 42.1. Primary risk drivers: Severity burden, Objective A emerging/atypical signal, Persistence. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.46; persistence=8.27; baseline=8.10; anomaly=7.55; objective_a=5.74; temporal=0.02; spatial=0.00,1
2026-08-10,S020,Diarrhoea,41.72655148412985,2.138557265096921,13.613101330603886,1,10,44.97,9.02,53.12,3.0,D008,48.106,42.95,55.84,74.94382565027162,55.0,1243.0,1243.0,38.827656570160215,38.83,1,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 38.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (41.7); statistical anomaly (45.0); persistent signal (53.1); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.9).",ALT-20260810-S020-YELLOW-0281,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",6.26,6.75,1.35,7.97,0.45,4.81,11.24,1,5,Severity burden,Temporal acceleration; Spatial propagation,"The composite risk score is 38.8. There are 5 evidence sources showing at least moderate abnormality, including 1 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 38.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D008.",severity=11.24; persistence=7.97; anomaly=6.75; baseline=6.26; objective_a=4.81; temporal=1.35; spatial=0.45,1
2026-08-10,S006,Dry Cough,38.74346800540384,2.0874483170106206,6.508875739644967,1,10,45.09,2.13,55.84,0.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,38.789777026337845,38.79,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 38.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (38.7); statistical anomaly (45.1); persistent signal (55.8); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S006-YELLOW-0282,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",5.81,6.76,0.32,8.38,0.0,5.51,12.01,3,5,Severity burden; Persistence; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 38.8. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 38.8. Primary risk drivers: Severity burden, Persistence, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D005.",severity=12.01; persistence=8.38; anomaly=6.76; baseline=5.81; objective_a=5.51; temporal=0.32; spatial=0.00,1
2026-08-10,S004,Chills,25.2338823596474,1.2704549599274677,13.532110091743116,0,10,39.49,12.13,59.02,11.0,D002,41.852,39.22,45.8,82.88105400991536,97.0,1161.0,1161.0,38.64844045543441,38.65,2,4,True,False,False,YELLOW,False,"Composite outbreak-risk score is 38.6, producing a YELLOW alert. Supporting evidence: statistical anomaly (39.5); persistent signal (59.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.9).",ALT-20260810-S004-YELLOW-0283,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",3.79,5.92,1.82,8.85,1.65,4.19,12.43,2,4,Severity burden; Persistence,Historical baseline; Temporal acceleration; Spatial propagation,"The composite risk score is 38.6. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 38.6. Primary risk drivers: Severity burden, Persistence. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D002.",severity=12.43; persistence=8.85; anomaly=5.92; objective_a=4.19; baseline=3.79; temporal=1.82; spatial=1.65,1
2026-08-10,S005,Sweating,25.2338823596474,1.2704549599274677,13.532110091743116,0,10,39.49,12.13,59.02,11.0,D002,41.852,39.22,45.8,82.88105400991536,97.0,1161.0,1161.0,38.64844045543441,38.65,2,4,True,False,False,YELLOW,False,"Composite outbreak-risk score is 38.6, producing a YELLOW alert. Supporting evidence: statistical anomaly (39.5); persistent signal (59.0); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.9).",ALT-20260810-S005-YELLOW-0284,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",3.79,5.92,1.82,8.85,1.65,4.19,12.43,2,4,Severity burden; Persistence,Historical baseline; Temporal acceleration; Spatial propagation,"The composite risk score is 38.6. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 38.6. Primary risk drivers: Severity burden, Persistence. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D002.",severity=12.43; persistence=8.85; anomaly=5.92; objective_a=4.19; baseline=3.79; temporal=1.82; spatial=1.65,1
2026-08-10,S015,Joint Pain,47.5509487380066,2.4169096154985263,17.56373937677055,1,10,47.25,9.26,30.0,3.0,D001,50.532,48.56,53.49,83.06128827346575,131.0,1734.0,1734.0,38.07153555172085,38.07,1,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 38.1, producing a YELLOW alert. Supporting evidence: historical baseline deviation (47.6); statistical anomaly (47.2); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (83.1).",ALT-20260810-S015-YELLOW-0285,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",7.13,7.09,1.39,4.5,0.45,5.05,12.46,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 38.1. There are 4 evidence sources showing at least moderate abnormality, including 1 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 38.1. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; baseline=7.13; anomaly=7.09; objective_a=5.05; persistence=4.50; temporal=1.39; spatial=0.45,1
2026-08-10,S017,Rash,25.32122553057248,1.176416388977206,19.04761904761904,0,10,38.54,17.27,30.0,13.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,36.816677070605735,36.82,2,3,False,False,False,YELLOW,False,"Composite outbreak-risk score is 36.8, producing a YELLOW alert. Supporting evidence: statistical anomaly (38.5); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S017-YELLOW-0286,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",3.8,5.78,2.59,4.5,1.95,5.74,12.46,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 36.8. There are 3 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 36.8. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; anomaly=5.78; objective_a=5.74; persistence=4.50; baseline=3.80; temporal=2.59; spatial=1.95,1
2026-08-10,S019,Vomiting,26.28704955883172,1.3867016465156852,10.584518167456562,0,10,39.71,0.0,50.23,3.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,36.08105067484462,36.08,2,4,True,False,False,YELLOW,False,"Composite outbreak-risk score is 36.1, producing a YELLOW alert. Supporting evidence: statistical anomaly (39.7); persistent signal (50.2); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S019-YELLOW-0287,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",3.94,5.96,0.0,7.53,0.45,5.74,12.46,2,4,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Spatial propagation,"The composite risk score is 36.1. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 36.1. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.46; persistence=7.53; anomaly=5.96; objective_a=5.74; baseline=3.94; spatial=0.45; temporal=0.00,1
2026-08-10,S014,Muscle Pain,41.55332083487369,2.058631080619309,10.80934274850625,2,10,44.41,0.0,30.0,3.0,D001,57.378,51.15,66.72,83.06128827346575,131.0,1734.0,1734.0,36.04149136625092,36.04,2,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 36.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (41.6); statistical anomaly (44.4); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (83.1).",ALT-20260810-S014-YELLOW-0288,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",6.23,6.66,0.0,4.5,0.45,5.74,12.46,2,4,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 36.0. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 36.0. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.46; anomaly=6.66; baseline=6.23; objective_a=5.74; persistence=4.50; spatial=0.45; temporal=0.00,1
2026-08-10,S003,Fatigue,24.57675555544807,1.3040790175374106,9.473684210526317,0,10,39.21,11.69,30.0,0.0,D005,55.126000000000005,53.05,58.24,80.0443788368485,101.0,1411.0,1411.0,33.340770158844485,33.34,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.3, producing a GREEN alert. Supporting evidence: statistical anomaly (39.2); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (80.0).",ALT-20260810-S003-GREEN-0289,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.69,5.88,1.75,4.5,0.0,5.51,12.01,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 33.3. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 33.3. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.01; anomaly=5.88; objective_a=5.51; persistence=4.50; baseline=3.69; temporal=1.75; spatial=0.00,0
2026-08-10,S024,Night Sweats,23.149858514250884,1.0289915108550531,20.0,0,10,38.7,20.0,30.0,9.0,D006,47.236,42.56,54.25,67.97095089916444,24.0,285.0,285.0,33.046721412012296,33.05,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 33.0, producing a GREEN alert. Supporting evidence: statistical anomaly (38.7); Objective A atypical/emerging evidence (47.2); severity burden from disease D006 (68.0).",ALT-20260810-S024-GREEN-0290,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.47,5.81,3.0,4.5,1.35,4.72,10.2,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 33.0. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 33.0. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D006.",severity=10.20; anomaly=5.81; objective_a=4.72; persistence=4.50; baseline=3.47; temporal=3.00; spatial=1.35,0
