week,symptom_id,symptom_name,hospitals_observed,hospitals_increasing,average_growth_rate,spread_proportion,cross_hospital_alert,average_z_score,maximum_z_score,baseline_anomalous_hospitals,baseline_strong_hospitals,anomaly_score,anomaly_alert,potential_outbreak,persistent_hospitals,strong_anomaly_hospitals,max_hospital_consecutive_weeks,cross_hospital_consecutive_weeks,persistence_score,cross_hospital_persistence_alert,persistent_outbreak_signal,outbreak_risk_score,outbreak_risk_level,risk_interpretation,final_outbreak_signal
2026-08-24,S002,Headache,10,0,-14.604616771749445,1.0,GREEN,-3.5738529661042575,-2.214454461428313,0,0,30.0,GREEN,False,0,0,0,0,1.67,GREEN,False,32.83,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S015,Joint Pain,10,0,-17.323309643922187,1.0,GREEN,-2.109625203907069,-0.7714691056306098,0,0,30.0,GREEN,False,0,0,0,0,1.67,GREEN,False,32.83,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S014,Muscle Pain,10,0,-17.41754240456397,1.0,GREEN,-3.4441382263268094,-2.502440685714239,0,0,30.0,GREEN,False,0,0,0,0,1.67,GREEN,False,32.83,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S006,Dry Cough,10,0,-14.935223720312033,1.0,GREEN,-3.2105304731315334,-1.245977988268172,0,0,30.0,GREEN,False,0,0,0,0,1.5,GREEN,False,32.8,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S003,Fatigue,10,0,-16.417958087332657,1.0,GREEN,-2.0981411996979853,-0.8982525473879207,0,0,30.0,GREEN,False,0,0,0,0,1.5,GREEN,False,32.8,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S004,Chills,10,0,-8.994021856281957,1.0,GREEN,-1.7818720439624045,-0.4199263064023151,0,0,30.0,GREEN,False,0,0,0,0,1.17,GREEN,False,32.73,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S005,Sweating,10,0,-8.994021856281957,1.0,GREEN,-1.7818720439624045,-0.4199263064023151,0,0,30.0,GREEN,False,0,0,0,0,1.17,GREEN,False,32.73,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S020,Diarrhoea,10,0,-10.591337337385136,1.0,GREEN,-1.6002492538314705,-0.7063784749755478,0,0,30.0,GREEN,False,0,0,0,0,1.17,GREEN,False,32.73,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S008,Sore Throat,10,0,-16.879272539543468,1.0,GREEN,-2.881375072514523,-1.5700124281005683,0,0,30.0,GREEN,False,0,0,0,0,0.83,GREEN,False,32.67,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S025,Bleeding,7,3,5.952380952380953,0.7,ORANGE,-1.1062163950820467,0.3372137010395284,0,0,27.55,GREEN,False,0,0,0,0,2.67,GREEN,False,32.11,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S026,Anaemia,7,2,-4.761904761904761,0.7,YELLOW,-0.6794878869418416,0.5855555636027701,0,0,28.1,GREEN,False,0,0,0,0,1.84,GREEN,False,28.89,GREEN,No significant persistent outbreak signal.,False
